node_id,name,type,attrs_json
173,Split Jerk,Exercise,"{""primary_muscles"": [""Glutes"", ""Hamstrings"", ""Quadriceps"", ""Lower Back"", ""Upper Back"", ""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Power"", ""intensity"": ""High"", ""goals"": [""Power"", ""Strength""]}"
174,Hang Snatch,Exercise,"{""primary_muscles"": [""Glutes"", ""Hamstrings"", ""Quadriceps"", ""Lower Back"", ""Upper Back"", ""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Power"", ""intensity"": ""High"", ""goals"": [""Power"", ""Strength""]}"
175,Power Snatch,Exercise,"{""primary_muscles"": [""Glutes"", ""Hamstrings"", ""Quadriceps"", ""Lower Back"", ""Upper Back"", ""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Power"", ""intensity"": ""High"", ""goals"": [""Power"", ""Strength""]}"
176,Clean Pull,Exercise,"{""primary_muscles"": [""Glutes"", ""Hamstrings"", ""Quadriceps"", ""Lower Back"", ""Upper Back"", ""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Power"", ""intensity"": ""High"", ""goals"": [""Power"", ""Strength""]}"
177,Trap Bar Jump,Exercise,"{""primary_muscles"": [""Full Body""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss"", ""Endurance""]}"
178,Single Leg Romanian Deadlift,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
179,TRX Row,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""TRX"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
180,TRX Single Leg Squat,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
181,BOSU Squat,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Moderate"", ""goals"": [""Rehab""]}"
182,Slackline Balance,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Moderate"", ""goals"": [""Rehab""]}"
183,Single Leg Balance Reach,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Moderate"", ""goals"": [""Rehab""]}"
184,Step Down,Exercise,"{""primary_muscles"": [""Full Body""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss"", ""Endurance""]}"
185,Depth Jump,Exercise,"{""primary_muscles"": [""Full Body""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss"", ""Endurance""]}"
186,Lateral Bound,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
187,Turkish Get Up,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
188,Barbell Bench Press - Incline,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
189,Barbell Bench Press - Decline,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
190,Barbell Bench Press - Single Arm,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
191,Barbell Bench Press - Double KB,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
192,Barbell Bench Press - Weighted,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
193,Barbell Bench Press - Bodyweight,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
194,Barbell Bench Press - Assisted,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
195,Barbell Bench Press - Pause Rep,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
196,Barbell Bench Press - Slow Eccentric,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
197,Barbell Bench Press - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
198,Dumbbell Bench Press - Incline,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
199,Dumbbell Bench Press - Decline,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
200,Dumbbell Bench Press - Single Arm,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
201,Dumbbell Bench Press - Double KB,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
202,Dumbbell Bench Press - Weighted,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
203,Dumbbell Bench Press - Bodyweight,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
204,Dumbbell Bench Press - Assisted,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
205,Dumbbell Bench Press - Pause Rep,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
206,Dumbbell Bench Press - Slow Eccentric,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
207,Dumbbell Bench Press - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
208,Push Up - Incline,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
209,Push Up - Decline,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
210,Push Up - Single Arm,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
211,Push Up - Double KB,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
212,Push Up - Weighted,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
213,Push Up - Bodyweight,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
214,Push Up - Assisted,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
215,Push Up - Pause Rep,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
216,Push Up - Slow Eccentric,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
217,Push Up - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Chest"", ""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
218,Pull-Up - Incline,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
219,Pull-Up - Decline,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
220,Pull-Up - Single Arm,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
221,Pull-Up - Double KB,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
222,Pull-Up - Weighted,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
223,Pull-Up - Bodyweight,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
224,Pull-Up - Assisted,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
225,Pull-Up - Pause Rep,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
226,Pull-Up - Slow Eccentric,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
227,Pull-Up - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Pull-up Bar"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
228,Lat Pulldown - Incline,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
229,Lat Pulldown - Decline,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
230,Lat Pulldown - Single Arm,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
231,Lat Pulldown - Double KB,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
232,Lat Pulldown - Weighted,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
233,Lat Pulldown - Bodyweight,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
234,Lat Pulldown - Assisted,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
235,Lat Pulldown - Pause Rep,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
236,Lat Pulldown - Slow Eccentric,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
237,Lat Pulldown - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
238,Barbell Squat - Incline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
239,Barbell Squat - Decline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
240,Barbell Squat - Single Arm,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
241,Barbell Squat - Double KB,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
242,Barbell Squat - Weighted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
243,Barbell Squat - Bodyweight,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
244,Barbell Squat - Assisted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
245,Barbell Squat - Pause Rep,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
246,Barbell Squat - Slow Eccentric,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
247,Barbell Squat - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
248,Front Squat - Incline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
249,Front Squat - Decline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
250,Front Squat - Single Arm,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
251,Front Squat - Double KB,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
252,Front Squat - Weighted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
253,Front Squat - Bodyweight,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
254,Front Squat - Assisted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
255,Front Squat - Pause Rep,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
256,Front Squat - Slow Eccentric,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
257,Front Squat - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
258,Deadlift - Incline,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
259,Deadlift - Decline,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
260,Deadlift - Single Arm,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
261,Deadlift - Double KB,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
262,Deadlift - Weighted,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
263,Deadlift - Bodyweight,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
264,Deadlift - Assisted,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
265,Deadlift - Pause Rep,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
266,Deadlift - Slow Eccentric,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
267,Deadlift - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
268,Romanian Deadlift - Incline,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
269,Romanian Deadlift - Decline,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
270,Romanian Deadlift - Single Arm,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
271,Romanian Deadlift - Double KB,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
272,Romanian Deadlift - Weighted,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
273,Romanian Deadlift - Bodyweight,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
274,Romanian Deadlift - Assisted,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
275,Romanian Deadlift - Pause Rep,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
276,Romanian Deadlift - Slow Eccentric,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
277,Romanian Deadlift - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Hamstrings"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
278,Hip Thrust - Incline,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
279,Hip Thrust - Decline,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
280,Hip Thrust - Single Arm,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
281,Hip Thrust - Double KB,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
282,Hip Thrust - Weighted,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
283,Hip Thrust - Bodyweight,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
284,Hip Thrust - Assisted,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
285,Hip Thrust - Pause Rep,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
286,Hip Thrust - Slow Eccentric,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
287,Hip Thrust - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Glutes""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
288,Dumbbell Row - Incline,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Dumbbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength"", ""Hypertrophy""]}"
